,ll_perc_E,ll_perc_G,investment_solar,investment_wind,investment_storage_gas,investment_storage_liquid,investment_cost,operational_cost,operational_cost_1,operational_cost_2,operational_cost_3,operational_cost_4,operational_cost_5,operational_cost_6,operational_cost_7,operational_cost_8,operational_cost_9,ll_dual_E_1,ll_dual_E_2,ll_dual_E_3,ll_dual_E_4,ll_dual_E_5,ll_dual_E_6,ll_dual_E_7,ll_dual_E_8,ll_dual_E_9,ll_dual_G_1,ll_dual_G_2,ll_dual_G_3,ll_dual_G_4,ll_dual_G_5,ll_dual_G_6,ll_dual_G_7,ll_dual_G_8,ll_dual_G_9
58,0.003,0.01,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4803564.093430884,44904.98949259741,1470.0855077149104,1553704.7047788128,40439.80332910732,1381.2868284807676,1502766.212735273,49640.80297369708,1577.8762775167875,1607678.3315076842,-53.12472098196282,-1.1190073322053018,-165.3831918085319,-27.447772507347466,-0.07219402143260012,-32.0096500274577,-27.447772507347466,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.2018696928199475,-1.0292914690255301,-0.0027072758037225047,-1.200361876029664,-1.0292914690255301,-0.008121827411167511,-0.40892110863948056
59,0.003,0.011,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4768508.605033305,43261.58095516113,1403.0860379871688,1543802.5478990953,38796.394791671046,1314.287358753026,1492864.055855554,47997.394436260816,1510.8768077890456,1597558.380891033,-53.12472098196282,-1.1190073322053018,-165.38319180853193,-27.447772507347466,-0.07219402143260012,-32.0096500274577,-27.447772507347466,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.201869692819947,-1.0292914690255301,-0.0027072758037225047,-1.200361876029664,-1.0292914690255301,-0.008121827411167511,-0.40892110863948056
60,0.003,0.012,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4733575.319178816,41618.17241772486,1336.0865682594267,1533900.3910193746,37231.64470666262,1247.2878890252834,1482988.271895297,46353.985898824554,1443.8773380613036,1587455.6014455867,-53.12472098196282,-1.1190073322053018,-165.38319180853193,-25.933833697515038,-0.07219402143260012,-31.31617194371251,-27.447772507347466,-0.2165820642978003,-10.669883342485914,-1.9921770368236056,-0.04196277495769881,-6.201869692819947,-0.972518763656814,-0.0027072758037225042,-1.1743564478892192,-1.0292914690255301,-0.008121827411167511,-0.4001206253432218
61,0.003,0.013000000000000001,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4699162.021166171,40007.70791818807,1269.0870985316847,1523998.2341396557,35765.16194845718,1180.2884192975414,1473300.641846454,44710.57736138828,1376.8778683335618,1577553.4445658654,-50.19451683390005,-1.1190073322053018,-165.38319180853193,-22.97374268806042,-0.07219402143260012,-31.31617194371251,-27.447772507347466,-0.2165820642978003,-10.669883342485914,-1.882294381271252,-0.04196277495769881,-6.201869692819947,-0.8615153508022657,-0.0027072758037225042,-1.1743564478892192,-1.0292914690255301,-0.008121827411167511,-0.4001206253432218
62,0.003,0.014,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4665101.5691050645,38517.057873842394,1202.0876288039424,1514238.156375279,34389.63157125387,1113.2889495697993,1463613.0117976125,43067.16882395201,1309.87839860582,1567651.2876861463,-47.30826574805822,-1.1190073322053018,-161.80022170918176,-22.97374268806042,-0.07219402143260012,-31.31617194371251,-27.447772507347466,-0.2165820642978003,-10.669883342485914,-1.7740599655521834,-0.04196277495769881,-6.067508314094315,-0.8615153508022657,-0.0027072758037225047,-1.1743564478892192,-1.0292914690255301,-0.008121827411167511,-0.4001206253432218
63,0.003,0.015,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4631458.736373704,37053.58086380671,1135.0881590762003,1504550.5263264375,33014.101194050556,1046.289479842058,1454059.0787955076,41500.1216075972,1242.8789288780783,1557857.071018509,-47.30826574805822,-1.1190073322053018,-161.80022170918176,-22.97374268806042,-0.07219402143260012,-30.63309603122349,-25.933833697515038,-0.2165820642978003,-10.438723981237516,-1.7740599655521834,-0.04196277495769881,-6.067508314094315,-0.8615153508022657,-0.0027072758037225047,-1.148741101170881,-0.972518763656814,-0.008121827411167511,-0.3914521492964069
64,0.004,0.0,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],5000113.95884707,54375.577544730855,1836.2213436866741,1609455.1255059757,49602.80384633135,1747.4226644525297,1557761.7259106115,59412.60925412724,1944.0121134885508,1663978.4606636656,-59.11967600157642,-1.1190073322053018,-176.46281637293413,-30.545165934147835,-0.07219402143260012,-33.42844875582918,-32.12932807753305,-0.2165820642978003,-11.384697830511858,-2.216987850059116,-0.04196277495769881,-6.61735561398503,-1.1454437225305438,-0.0027072758037225047,-1.2535668283435943,-1.2048498029074894,-0.008121827411167511,-0.42692616864419464
65,0.004,0.001,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4963213.082516046,52546.7156048358,1769.2218739589318,1599076.6528390287,47863.48842804126,1680.4231947247888,1547470.8725615563,57515.77327211497,1877.0126437608087,1653412.9220980245,-59.11967600157642,-1.1190073322053018,-172.7136519051179,-28.984766222913393,-0.07219402143260012,-32.71368869115841,-30.545165934147835,-0.2165820642978003,-11.384697830511858,-2.216987850059116,-0.04196277495769881,-6.476761946441922,-1.0869287333592523,-0.0027072758037225047,-1.2267633259184405,-1.1454437225305438,-0.008121827411167511,-0.42692616864419464
66,0.004,0.002,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4926749.480011463,50717.8536649407,1702.2224042311896,1588735.5918295523,46133.81492560284,1613.4237249970472,1537350.9219449058,55686.91133221991,1810.0131740330671,1642998.7270109802,-59.11967600157642,-1.1190073322053018,-172.7136519051179,-27.447772507347466,-0.07219402143260012,-32.71368869115841,-30.545165934147835,-0.2165820642978003,-11.14281625194307,-2.216987850059116,-0.04196277495769881,-6.476761946441922,-1.0292914690255301,-0.0027072758037225047,-1.2267633259184405,-1.1454437225305438,-0.008121827411167511,-0.41785560944786515
67,0.004,0.003,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4890744.105789918,48967.63712809741,1635.222934503448,1578614.7146574904,44490.40638816658,1546.4242552693054,1527230.9713282557,53858.04939232485,1743.013704305325,1632657.6660015057,-56.09954752821943,-1.1190073322053018,-169.0207249043189,-27.447772507347466,-0.07219402143260012,-32.71368869115841,-30.545165934147835,-0.2165820642978003,-11.14281625194307,-2.103733032308229,-0.04196277495769881,-6.338277183911959,-1.0292914690255301,-0.0027072758037225047,-1.2267633259184405,-1.1454437225305438,-0.008121827411167511,-0.41785560944786515
68,0.004,0.004,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4855234.43145453,47312.18401422041,1568.223464775706,1568494.7640408408,42846.99785073031,1479.4247855415633,1517270.4685244618,52084.75229373445,1676.0142345775835,1622501.602245647,-53.12472098196282,-1.1190073322053018,-169.0207249043189,-27.447772507347466,-0.07219402143260012,-32.0096500274577,-28.984766222913393,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.338277183911959,-1.0292914690255301,-0.0027072758037225047,-1.200361876029664,-1.0869287333592523,-0.008121827411167511,-0.40892110863948056
69,0.004,0.005,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4819924.394521602,45668.77547678413,1501.223995047964,1558374.8134241896,41203.589313294025,1412.425315813821,1507368.311644743,50404.588957883796,1609.0147648498414,1612381.6516289958,-53.12472098196282,-1.1190073322053018,-169.0207249043189,-27.447772507347466,-0.07219402143260012,-32.0096500274577,-27.447772507347466,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.33827718391196,-1.0292914690255301,-0.0027072758037225042,-1.200361876029664,-1.0292914690255301,-0.008121827411167511,-0.40892110863948056
70,0.004,0.006,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4784800.8963881135,44025.36693934784,1434.2245253202223,1548404.6468085642,39560.18077585776,1345.4258460860792,1497466.154765023,48761.180420447534,1542.0152951220996,1602261.701012345,-53.12472098196282,-1.1190073322053018,-165.38319180853193,-27.447772507347466,-0.07219402143260012,-32.0096500274577,-27.447772507347466,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.201869692819947,-1.0292914690255301,-0.0027072758037225047,-1.200361876029664,-1.0292914690255301,-0.008121827411167511,-0.40892110863948056
71,0.004,0.007,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4749781.938243174,42381.958401911594,1367.22505559248,1538502.4899288435,37953.302491063485,1278.4263763583374,1487563.9978853038,47117.77188301127,1475.0158253943578,1592141.7503956954,-53.12472098196282,-1.1190073322053018,-165.38319180853193,-25.933833697515038,-0.07219402143260012,-32.0096500274577,-27.447772507347466,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.201869692819947,-0.972518763656814,-0.0027072758037225047,-1.200361876029664,-1.0292914690255301,-0.008121827411167511,-0.40892110863948056
72,0.004,0.008,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4715135.957788035,40738.54986447532,1300.2255858647384,1528600.3330491248,36444.461343105206,1211.4269066305953,1477803.0378622585,45474.363345575,1408.016355666616,1582155.5434753345,-53.12472098196282,-1.1190073322053018,-165.3831918085319,-24.442603969830085,-0.07219402143260012,-31.31617194371251,-27.447772507347466,-0.2165820642978003,-10.669883342485914,-1.9921770368236056,-0.04196277495769881,-6.2018696928199475,-0.9165976488686284,-0.0027072758037225047,-1.1743564478892192,-1.0292914690255301,-0.008121827411167511,-0.4001206253432218
73,0.004,0.009000000000000001,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4680885.110674916,39197.21938145418,1233.2261161369963,1518740.5523910837,35028.91924622844,1144.4274369028533,1468115.407813416,43830.954808138726,1341.0168859388739,1572253.3865956157,-47.30826574805822,-1.1190073322053018,-161.80022170918176,-22.97374268806042,-0.07219402143260012,-31.31617194371251,-27.447772507347466,-0.2165820642978003,-10.669883342485914,-1.7740599655521834,-0.04196277495769881,-6.067508314094315,-0.8615153508022657,-0.0027072758037225047,-1.1743564478892192,-1.0292914690255301,-0.008121827411167511,-0.4001206253432218
74,0.004,0.01,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4647002.239499841,37733.7423714185,1166.2266464092545,1509052.9223422415,33653.38886902511,1077.4279671751115,1458463.267461051,42221.77939199806,1274.0174162111318,1562359.4670343113,-47.30826574805822,-1.1190073322053018,-161.80022170918176,-22.97374268806042,-0.07219402143260012,-30.63309603122349,-25.933833697515038,-0.2165820642978003,-10.438723981237516,-1.7740599655521834,-0.04196277495769881,-6.067508314094315,-0.8615153508022657,-0.0027072758037225047,-1.148741101170881,-0.972518763656814,-0.008121827411167511,-0.39145214929640687
75,0.004,0.011,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4613557.889553618,36270.26536138283,1099.227176681513,1499365.2922933993,32277.858491821797,1010.42849744737,1448986.9463406247,40669.01646030517,1207.0179464833902,1552671.8369854717,-47.30826574805822,-1.1190073322053018,-161.80022170918176,-22.97374268806042,-0.07219402143260012,-30.63309603122349,-25.933833697515038,-0.2165820642978003,-10.438723981237516,-1.7740599655521834,-0.04196277495769881,-6.067508314094316,-0.8615153508022657,-0.0027072758037225047,-1.148741101170881,-0.972518763656814,-0.008121827411167511,-0.3914521492964069
76,0.004,0.012,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4580439.410343602,34886.4487646959,1032.227706953771,1489837.089908598,30902.328114618475,943.4290277196275,1439510.625220198,39203.03618743381,1140.0184767556482,1542984.206936629,-44.46530842850401,-1.1190073322053018,-158.27099616132182,-22.97374268806042,-0.07219402143260012,-30.63309603122349,-24.442603969830085,-0.2165820642978003,-10.438723981237516,-1.6674490660689005,-0.04196277495769881,-5.9351623560495685,-0.8615153508022657,-0.0027072758037225047,-1.148741101170881,-0.9165976488686284,-0.008121827411167511,-0.39145214929640687
77,0.004,0.013000000000000001,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4547594.016883504,33510.91838749259,965.2282372260288,1480360.768788171,29572.167150770758,876.4295579918859,1430034.304099771,37739.559177398136,1073.0190070279061,1533461.622477654,-44.46530842850401,-1.1190073322053018,-158.27099616132182,-21.52691432551729,-0.07219402143260012,-30.63309603122349,-24.442603969830085,-0.2165820642978003,-10.211032010407841,-1.6674490660689005,-0.04196277495769881,-5.9351623560495685,-0.8072592872068984,-0.0027072758037225047,-1.148741101170881,-0.9165976488686284,-0.008121827411167511,-0.3829137003902941
78,0.004,0.014,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4514967.779928153,32135.388010289284,898.2287674982863,1470884.4476677433,28283.264206907315,809.4300882641431,1420644.482036161,36321.21825676316,1006.0195373001644,1523985.3013572262,-44.46530842850401,-1.1190073322053018,-158.27099616132182,-21.52691432551729,-0.07219402143260012,-29.960266257421807,-22.97374268806042,-0.2165820642978003,-10.211032010407843,-1.6674490660689005,-0.04196277495769881,-5.9351623560495685,-0.8072592872068984,-0.0027072758037225047,-1.1235099846533179,-0.8615153508022657,-0.008121827411167511,-0.3829137003902941
79,0.004,0.015,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4482568.212649552,30797.82822579983,831.2292977705447,1461432.3748502492,26994.36126304388,742.4306185364014,1411376.3002102203,34945.68787955987,939.0200675724224,1514508.980236799,-41.66499546874313,-1.1190073322053018,-154.79470899667982,-21.52691432551729,-0.07219402143260012,-29.960266257421807,-22.97374268806042,-0.2165820642978003,-10.211032010407843,-1.5624373300778673,-0.04196277495769881,-5.8048015873754935,-0.8072592872068984,-0.0027072758037225047,-1.1235099846533179,-0.8615153508022657,-0.008121827411167511,-0.3829137003902941
80,0.005,0.0,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4836317.9070882555,46432.56146097087,1532.3624823810187,1563078.1335455016,41967.375297480736,1443.5638031468743,1511970.4105542123,51168.37494207051,1640.1532521828954,1617084.9717503092,-53.12472098196282,-1.1190073322053018,-169.0207249043189,-27.447772507347466,-0.07219402143260012,-32.0096500274577,-27.447772507347466,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.33827718391196,-1.0292914690255301,-0.0027072758037225047,-1.200361876029664,-1.0292914690255301,-0.008121827411167511,-0.40892110863948056
81,0.005,0.001,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4801093.187742922,44789.15292353457,1465.363012653276,1553006.7457180317,40323.966760044495,1376.5643334191334,1502068.2536744927,49524.96640463422,1573.1537824551533,1606965.021133657,-53.12472098196282,-1.1190073322053018,-165.38319180853193,-27.447772507347466,-0.07219402143260012,-32.0096500274577,-27.447772507347466,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.2018696928199475,-1.0292914690255301,-0.0027072758037225042,-1.200361876029664,-1.0292914690255301,-0.008121827411167511,-0.40892110863948056
82,0.005,0.002,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4766037.699345343,43145.7443860983,1398.3635429255337,1543104.5888383132,38680.558222608226,1309.5648636913913,1492166.0967947731,47881.557867197975,1506.1543127274115,1596845.0705170075,-53.12472098196282,-1.1190073322053018,-165.38319180853193,-27.447772507347466,-0.07219402143260012,-32.0096500274577,-27.447772507347466,-0.2165820642978003,-10.904562897052816,-1.9921770368236056,-0.04196277495769881,-6.201869692819947,-1.0292914690255301,-0.0027072758037225042,-1.200361876029664,-1.0292914690255301,-0.008121827411167511,-0.40892110863948056
83,0.005,0.003,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4731143.700560764,41502.335848662035,1331.364073197792,1533202.431958594,37124.622850717,1242.5653939636493,1482305.4338780632,46238.14932976169,1439.1548429996697,1586757.6423848053,-53.12472098196282,-1.1190073322053018,-165.38319180853193,-24.44260396983009,-0.07219402143260012,-31.31617194371251,-27.447772507347466,-0.2165820642978003,-10.669883342485914,-1.9921770368236056,-0.04196277495769881,-6.201869692819947,-0.9165976488686283,-0.0027072758037225047,-1.1743564478892192,-1.0292914690255301,-0.008121827411167511,-0.4001206253432218
84,0.005,0.004,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4696746.858582985,39898.26055529691,1264.36460347005,1523300.275078875,35668.20692120298,1175.5659242359075,1472617.803829221,44594.74079232542,1372.1553732719278,1576855.485505085,-50.19451683390005,-1.1190073322053018,-165.38319180853193,-22.97374268806042,-0.07219402143260012,-31.31617194371251,-27.447772507347466,-0.2165820642978003,-10.669883342485914,-1.882294381271252,-0.04196277495769881,-6.201869692819947,-0.8615153508022657,-0.0027072758037225047,-1.1743564478892192,-1.0292914690255301,-0.008121827411167511,-0.4001206253432218
85,0.005,0.005,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4662707.820933504,38413.90387903031,1197.365133742308,1513555.3183580462,34292.676543999674,1108.5664545081654,1462930.1737803787,42951.33225488916,1305.155903544186,1566953.3286253656,-47.30826574805822,-1.1190073322053018,-161.80022170918176,-22.97374268806042,-0.07219402143260012,-31.31617194371251,-27.447772507347466,-0.2165820642978003,-10.669883342485914,-1.7740599655521834,-0.04196277495769881,-6.067508314094315,-0.8615153508022657,-0.0027072758037225047,-1.1743564478892192,-1.0292914690255301,-0.008121827411167511,-0.4001206253432218
86,0.005,0.006,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4629101.3926797565,36950.42686899461,1130.3656640145664,1503867.6883092036,32917.146166796345,1041.5669847804236,1453391.1350061689,41390.67424470601,1238.1564338164442,1557174.233001276,-47.30826574805822,-1.1190073322053018,-161.80022170918176,-22.97374268806042,-0.07219402143260012,-30.63309603122349,-25.933833697515038,-0.2165820642978003,-10.438723981237516,-1.7740599655521834,-0.04196277495769881,-6.067508314094315,-0.8615153508022657,-0.0027072758037225047,-1.148741101170881,-0.972518763656814,-0.008121827411167511,-0.39145214929640687
87,0.005,0.007,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4595802.336010056,35525.73643967047,1063.3661942868246,1494241.2785741421,31541.615789593026,974.5675150526815,1443914.8138857419,39883.1976950456,1171.1569640887024,1547486.6029524338,-44.46530842850401,-1.1190073322053018,-158.27099616132182,-22.97374268806042,-0.07219402143260012,-30.63309603122349,-24.44260396983009,-0.2165820642978003,-10.438723981237516,-1.6674490660689005,-0.04196277495769881,-5.9351623560495685,-0.8615153508022657,-0.0027072758037225047,-1.148741101170881,-0.9165976488686283,-0.008121827411167511,-0.3914521492964069
88,0.005,0.008,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4562818.474474547,34150.20606246714,996.3667245590825,1484764.957453715,30171.19410059765,907.5680453249396,1434438.4927653149,38419.72068500992,1104.1574943609603,1537865.8111431978,-44.46530842850401,-1.1190073322053018,-158.27099616132182,-21.52691432551729,-0.07219402143260012,-30.63309603122349,-24.442603969830085,-0.2165820642978003,-10.211032010407843,-1.6674490660689005,-0.04196277495769881,-5.9351623560495685,-0.8072592872068984,-0.0027072758037225047,-1.148741101170881,-0.9165976488686284,-0.008121827411167511,-0.3829137003902941
89,0.005,0.009000000000000001,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4530064.864629743,32774.675685263835,929.3672548313402,1475288.6363332875,28882.291156734194,840.5685755971977,1424962.1716448877,36960.505931737716,1037.158024633218,1528389.4900227704,-44.46530842850401,-1.1190073322053018,-158.27099616132182,-21.52691432551729,-0.07219402143260012,-30.63309603122349,-22.97374268806042,-0.2165820642978003,-10.211032010407843,-1.6674490660689005,-0.04196277495769881,-5.9351623560495685,-0.8072592872068984,-0.0027072758037225047,-1.148741101170881,-0.8615153508022657,-0.008121827411167511,-0.3829137003902941
90,0.005,0.01,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4497592.843272306,31399.14530806052,862.3677851035989,1465812.31521286,27593.388212870756,773.5691058694557,1415683.7546357594,35584.97555453441,970.1585549054764,1518913.168902343,-44.46530842850401,-1.1190073322053018,-158.27099616132182,-21.52691432551729,-0.07219402143260012,-29.960266257421807,-22.97374268806042,-0.2165820642978003,-10.211032010407843,-1.6674490660689005,-0.04196277495769881,-5.9351623560495685,-0.8072592872068984,-0.0027072758037225047,-1.1235099846533179,-0.8615153508022657,-0.008121827411167511,-0.3829137003902941
91,0.005,0.011,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4465351.047756382,30107.952231763258,795.3683153758568,1456471.6474498485,26304.485269007324,706.5696361417133,1406415.572809819,34209.44517733111,903.1590851777345,1509436.8477819178,-41.66499546874313,-1.1190073322053018,-154.79470899667982,-21.52691432551729,-0.07219402143260012,-29.960266257421807,-22.97374268806042,-0.2165820642978003,-10.211032010407841,-1.5624373300778673,-0.04196277495769881,-5.8048015873754935,-0.8072592872068984,-0.0027072758037225042,-1.1235099846533179,-0.8615153508022657,-0.008121827411167511,-0.3829137003902941
92,0.005,0.012,400000*buildNumSolar[8],3000000*buildNumWind[9],20000*buildNumStorageGas[10],800000*buildNumStorageLiquid[12],400000*buildNumSolar[8] + 3000000*buildNumWind[9] + 20000*buildNumStorageGas[10] + 800000*buildNumStorageLiquid[12],4433270.4602748025,28819.049287899812,728.3688456481148,1447203.4656239077,25090.131226094516,639.5701664139714,1397147.3909838803,32833.91480012779,836.1596154499924,1499972.4097253801,-41.66499546874313,-1.1190073322053018,-154.79470899667982,-18.6980393403639,-0.07219402143260012,-29.960266257421807,-22.97374268806042,-0.2165820642978003,-9.986755419140616,-1.5624373300778673,-0.04196277495769881,-5.8048015873754935,-0.7011764752636462,-0.0027072758037225042,-1.1235099846533179,-0.8615153508022657,-0.008121827411167511,-0.37450332821777305
